   ,DRUG_CODE,DRUG_SPEC,FIRM_ID,UNITS,TRADE_PRICE,RETAIL_PRICE,AMOUNT_PER_PACKAGE,MIN_SPEC,MIN_UNITS,CLASS_ON_INP_RCPT,CLASS_ON_OUTP_RCPT,CLASS_ON_RECKONING,SUBJ_CODE,CLASS_ON_MR,START_DATE,STOP_DATE,MAX_RETAIL_PRICE,GMP,CGLX
5647,2000830100,0.5g/3g,广东一方,包,0.98,1.274,1,0.5g/3g,包,C,C,A03,A03,E,2016/3/2 9:38,2016/4/18 9:19,,,4
5648,400003400,0.1g,福建闽东,支,5.35,5.35,1,0.1g,支,A,A,A01,A01,C,2016/10/8 10:25,,,,4
5649,1600003600,250ml:12.5g,四川美大,瓶,57.61,57.61,1,250ml:12.5g,瓶,A,A,A01,A01,C,2016/10/31 11:16,,,Y,4
5650,1300013500,30mg,齐鲁制药,片,5.435,5.435,1,30mg,片,A,A,A01,A01,C,2015/7/1 16:23,,,Y,4
5651,1300013500,30mg*12,齐鲁制药,盒,65.22,65.22,12,30mg,片,A,A,A01,A01,C,2015/7/1 16:23,,,Y,4
5652,2000830100,0.5g/3g,广东一方,包,0.98,1.274,1,0.5g/3g,包,C,C,A03,A03,E,2015/11/30 11:21,2015/12/29 10:12,,,4
5653,1200004700,10mg:1ml,上海现代,支,0.77,0.77,1,10mg:1ml,支,A,A,A01,A01,C,2016/1/26 8:48,2017/1/9 17:00,,Y,4
5654,1500003000,0.5g,山东方明,支,0.59,0.59,1,0.5g,支,A,A,A01,A01,C,2016/1/26 17:00,2017/1/10 17:00,,,4
5655,1900003700,1g,江西仁翔药,克,0.1371,0.1714,1,1g,克,C,C,A03,A03,E,2016/3/22 10:55,2016/6/20 10:15,,,4
5656,1900003700,1g*1000,江西仁翔药,千克,137.1,171.375,1000,1g,克,C,C,A03,A03,E,2016/3/22 10:55,2016/6/20 10:15,,,4
5657,1900021900,1g,安徽省亳州,克,0.0329,0.0411,1,1g,克,C,C,A03,A03,E,2016/3/22 10:57,,,,4
5658,1900021900,1g*1000,安徽省亳州,千克,32.9,41.125,1000,1g,克,C,C,A03,A03,E,2016/3/22 10:57,,,,4
5659,1900005400,1g,江西仁翔药,克,0.175,0.2188,1,1g,克,C,C,A03,A03,E,2016/3/22 11:03,,,,4
5660,1900005400,1g*1000,江西仁翔药,千克,175,218.75,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:03,,,,4
5661,1900051300,1g,江西仁翔药,克,0.324,0.405,1,1g,克,C,C,A03,A03,E,2016/3/22 11:05,,,,4
5662,1900051300,1g*1000,江西仁翔药,千克,324,405,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:05,,,,4
5663,1900032100,1g,江西仁翔药,克,0.0374,0.0468,1,1g,克,C,C,A03,A03,E,2016/3/22 11:09,2016/3/25 9:53,,,4
5664,1900032100,1g*1000,江西仁翔药,千克,37.4,46.75,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:09,2016/3/25 9:53,,,4
5665,190036300,1g,江西仁翔药,克,0.0657,0.0821,1,1g,克,C,C,A03,A03,E,2016/3/22 11:11,2017/1/24 9:13,,,4
5666,190036300,1g*1000,江西仁翔药,千克,65.7,82.125,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:11,2017/1/24 9:13,,,4
5667,1900051900,1g,江西仁翔药,克,0.0257,0.0321,1,1g,克,C,C,A03,A03,E,2016/3/22 11:13,2017/3/24 8:38,,,4
5668,1900051900,1g*1000,江西仁翔药,千克,25.7,32.125,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:13,2017/3/24 8:38,,,4
5669,1900031700,1g,江西仁翔药,克,0.0374,0.0468,1,1g,克,C,C,A03,A03,E,2016/3/22 11:15,2016/3/25 9:53,,,4
5670,1900031700,1g*1000,江西仁翔药,千克,37.4,46.75,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:15,2016/3/25 9:53,,,4
5671,1900022800,1g,安徽省亳州,克,0.075,0.0938,1,1g,克,C,C,A03,A03,E,2016/3/22 11:17,2017/1/24 9:10,,,4
5672,1900022800,1g*1000,安徽省亳州,千克,75,93.75,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:17,2017/1/24 9:10,,,4
5673,1900004500,1g,江西仁翔药,克,0.079,0.0988,1,1g,克,C,C,A03,A03,E,2016/3/22 11:19,,,,4
5674,1900004500,1g*1000,江西仁翔药,千克,79,98.75,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:19,,,,4
5675,1900019300,1g,安徽省亳州,克,0.23,0.2875,1,1g,克,C,C,A03,A03,E,2016/3/22 11:21,,,,4
5676,1900019300,1g*1000,安徽省亳州,千克,230,287.5,1000,1g,克,C,C,A03,A03,E,2016/3/22 11:21,,,,4
5677,1200004700,10mg:1ml,上海现代,支,0.85,0.85,1,10mg:1ml,支,A,A,A01,A01,C,2017/1/10 17:00,,,,4
5678,1900015000,1g,安徽省亳州,克,0.146,0.1825,1,1g,克,C,C,A03,A03,E,2017/1/24 8:52,2017/1/24 9:07,,,4
5679,1900015000,1g*1000,安徽省亳州,千克,146,182.5,1000,1g,克,C,C,A03,A03,E,2017/1/24 8:52,2017/1/24 9:07,,,4
5680,1900015000,1g,安徽省亳州,克,0.14,0.175,1,1g,克,C,C,A03,A03,E,2017/1/24 9:07,2017/1/24 9:43,,,4
5681,1900015000,1g*1000,安徽省亳州,千克,140,175,1000,1g,克,C,C,A03,A03,E,2017/1/24 9:07,2017/1/24 9:43,,,4
5682,1900022800,1g,安徽省亳州,克,0.055,0.0688,1,1g,克,C,C,A03,A03,E,2017/1/24 9:10,,,,4
5683,1900022800,1g*1000,安徽省亳州,千克,55,68.75,1000,1g,克,C,C,A03,A03,E,2017/1/24 9:10,,,,4
5684,190036300,1g,江西仁翔药,克,0.0429,0.0536,1,1g,克,C,C,A03,A03,E,2017/1/24 9:13,2017/3/27 11:05,,,4
5685,190036300,1g*1000,江西仁翔药,千克,42.9,53.625,1000,1g,克,C,C,A03,A03,E,2017/1/24 9:13,2017/3/27 11:05,,,4
5686,1900015000,1g,安徽省亳州,克,0.2,0.25,1,1g,克,C,C,A03,A03,E,2017/1/24 9:43,,,,4
5687,1900015000,1g*1000,安徽省亳州,千克,200,250,1000,1g,克,C,C,A03,A03,E,2017/1/24 9:43,,,,4
5688,101012100,0.1g,广东健信,支,52.45,52.45,1,0.1g,支,A,A,A01,A01,C,2017/4/18 14:14,,,Y,4
5689,101012200,100ml,江苏豪森,瓶,1659,1659,1,100ml,瓶,A,A,A01,A01,C,2017/4/18 14:16,2017/4/24 9:52,,Y,4
5690,800006400,20mg,齐鲁制药,粒,1210,1210,1,20mg,粒,A,A,A01,A01,C,2015/3/10 10:38,2015/3/10 10:38,,Y,4
5691,800006400,20mg,齐鲁制药,粒,43.2143,43.2143,1,20mg,粒,A,A,A01,A01,C,2015/3/10 10:38,,,Y,4
5692,800006400,20mg*28,齐鲁制药,盒,1210,1210,28,20mg,粒,A,A,A01,A01,C,2015/3/10 10:38,,,Y,4
5693,2000809200,0.5g/3g,广东一方,包,0.73,0.9125,1,0.5g/3g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5694,2000809700,1.2g/10g,广东一方,包,0.75,0.9375,1,1.2g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5695,2000809800,1.5g/10g,广东一方,包,1.01,1.2625,1,1.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5696,2000809900,0.5g/6g,广东一方,包,0.81,1.0125,1,0.5g/6g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5697,2000810100,0.7g/10g,广东一方,包,1.07,1.3375,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5698,2000810300,2.5g/10g,广东一方,包,0.94,1.175,1,2.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5699,2000810400,1.0g/10g,广东一方,包,1.53,1.9125,1,1.0g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5700,2000810500,1.0g/10g,广东一方,包,0.96,1.2,1,1.0g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5701,2000811100,0.8g/10g,广东一方,包,6.24,7.8,1,0.8g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5702,2000811200,0.5g/6g,广东一方,包,1.01,1.2625,1,0.5g/6g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5703,2000811300,1.2g/15g,广东一方,包,1,1.25,1,1.2g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5704,2000811400,2.5g/15g,广东一方,包,1.17,1.4625,1,2.5g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5705,2000811700,1.3g/15g,广东一方,包,0.87,1.0875,1,1.3g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5706,2000812000,1.0g/10g,广东一方,包,1.83,2.2875,1,1.0g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5707,2000812100,0.6g/6g,广东一方,包,1.76,2.2,1,0.6g/6g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5708,2000812500,1.2g/10g,广东一方,包,0.82,1.025,1,1.2g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5709,2000813000,0.7g/15g,广东一方,包,1.2,1.5,1,0.7g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5710,2000813200,0.5g/10g,广东一方,包,0.66,0.825,1,0.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5711,2000813300,0.5g/3g,广东一方,包,2.57,3.2125,1,0.5g/3g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5712,2000814100,0.5g/15g,广东一方,包,0.92,1.15,1,0.5g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5713,2000814200,0.5g/10g,广东一方,包,1.27,1.5875,1,0.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5714,2000815000,3.0g/10g,广东一方,包,1.18,1.475,1,3.0g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5715,2000815100,0.5g/3g,广东一方,包,2.37,2.9625,1,0.5g/3g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5716,2000815300,1.1g/10g,广东一方,包,1.27,1.5875,1,1.1g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5717,2000815500,1.5g/10g,广东一方,包,1.43,1.7875,1,1.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5718,2000816400,0.8g/10g,广东一方,包,1.14,1.425,1,0.8g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5719,2000816600,0.7g/10g,广东一方,包,1.56,1.95,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5720,2000816700,0.5g/10g,广东一方,包,0.62,0.775,1,0.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5721,2000816900,0.7g/10g,广东一方,包,0.94,1.175,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5722,2000817200,0.5g/9g,广东一方,包,0.88,1.1,1,0.5g/9g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5723,2000817600,0.5g/5g,广东一方,包,1.03,1.2875,1,0.5g/5g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5724,2000818300,0.9g/10g,广东一方,包,2.18,2.725,1,0.9g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5725,2000818400,0.7g/10g,广东一方,包,1.01,1.2625,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5726,2000818600,1.4g/10g,广东一方,包,0.62,0.775,1,1.4g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5727,2000818800,0.5g/10g,广东一方,包,0.62,0.775,1,0.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5728,2000820000,0.7g/10g,广东一方,包,3.94,4.925,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5729,2000820100,0.7g/10g,广东一方,包,2.86,3.575,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5730,2000820200,0.7g/10g,广东一方,包,1.53,1.9125,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5731,2000820400,2.0g/10g,广东一方,包,3.16,3.95,1,2.0g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5732,2000820600,0.5g/3g,广东一方,包,0.73,0.9125,1,0.5g/3g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5733,2000820700,3.0g/10g,广东一方,包,1.95,2.4375,1,3.0g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5734,2000821400,2.5g/10g,广东一方,包,0.98,1.225,1,2.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5735,2000821700,1.4g/15g,广东一方,包,1.37,1.7125,1,1.4g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5736,2000822200,2.5g/10g,广东一方,包,1.27,1.5875,1,2.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5737,2000822300,0.7g/10g,广东一方,包,1.24,1.55,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5738,2000822500,0.7g/10g,广东一方,包,0.68,0.85,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5739,2000822600,1.0g/6g,广东一方,包,0.65,0.8125,1,1.0g/6g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5740,2000822700,0.6g/3g,广东一方,包,1.44,1.8,1,0.6g/3g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5741,2000822900,0.7g/6g,广东一方,包,0.85,1.0625,1,0.7g/6g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5742,2000823300,1.2g/10g,广东一方,包,1,1.25,1,1.2g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5743,2000823400,0.8g/15g,广东一方,包,1.03,1.2875,1,0.8g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5744,2000823500,1.0g/15g,广东一方,包,0.83,1.0375,1,1.0g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5745,2000823600,0.9g/15g,广东一方,包,0.87,1.0875,1,0.9g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5746,2000823800,1.2g/10g,广东一方,包,0.91,1.1375,1,1.2g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5747,2000824100,1.9g/10g,广东一方,包,0.94,1.175,1,1.9g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5748,2000824200,0.9g/6g,广东一方,包,0.69,0.8625,1,0.9g/6g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5749,2000824300,0.7g/15g,广东一方,包,0.78,0.975,1,0.7g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5750,2000824500,0.5g/3g,广东一方,包,0.88,1.1,1,0.5g/3g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5751,2000830000,0.5g/10g,广东一方,包,0.86,1.075,1,0.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5752,1300008000,2mg:1ml,上海禾丰,支,6.75,6.75,1,2mg:1ml,支,A,A,A01,A01,C,2017/1/10 15:10,,,,4
5753,1400000900,25mg*100,天津力生,瓶,3.9,3.9,100,25mg,片,A,A,A01,A01,C,2017/1/10 17:00,,,,4
5754,1400000900,25mg,天津力生,片,0.039,0.039,1,25mg,片,A,A,A01,A01,C,2017/1/10 17:00,,,,4
5755,1500003000,0.5g,山东方明,支,0.75,0.75,1,0.5g,支,A,A,A01,A01,C,2017/1/10 17:00,,,,4
5756,300003600,25mg:1ml,上海禾丰,支,0.46,0.46,1,25mg:1ml,支,A,A,A01,A01,C,2017/1/10 17:00,,,,4
5757,1500002700,10mg,山东益康,支,1.5,1.5,1,10mg,支,A,A,A01,A01,C,2017/1/10 17:00,,,,4
5758,2000870039,2.5g/10g,广东一方,包,1.6,2.08,1,2.5g/10g,包,C,C,A03,A03,E,2015/1/5 10:06,2016/7/12 16:28,,,4
5759,2000821400,2.5g/10g,广东一方,包,0.98,1.274,1,2.5g/10g,包,C,C,A03,A03,E,2015/4/20,2016/7/12 16:28,,,4
5760,1801004100,0.25g,陕西东泰,粒,16.1664,16.1664,1,0.25g,粒,A,A,A01,A01,C,2015/6/18 16:01,2015/8/19 9:47,,Y,4
5761,1801004100,0.25g*14,陕西东泰,盒,226.33,226.33,14,0.25g,粒,A,A,A01,A01,C,2015/6/18 16:01,,,Y,4
5762,1500000900,0.3ml,意大利,支,42.35,42.35,1,0.3ml,支,A,A,A01,A01,C,2015/6/18 16:08,,,Y,4
5763,1900052400,1g,江西仁翔药,克,0.042,0.0525,1,1g,克,C,C,A03,A03,E,2015/8/10 9:44,2015/8/10 10:00,,,4
5764,1900052400,1g*1000,江西仁翔药,千克,42,52.5,1000,1g,克,C,C,A03,A03,E,2015/8/10 9:44,2015/8/10 10:00,,,4
5765,1100002100,0.375g:1.5ml,江苏吴中,支,0.78,0.78,1,0.375g:1.5ml,支,A,A,A01,A01,C,2015/12/24 17:00,2016/10/18 9:02,,,4
5766,1000001000,40mg:2ml,哈尔滨医大,支,164.9,164.9,1,40mg:2ml,支,A,A,A01,A01,C,2015/12/30 14:12,,,Y,4
5767,1400000800,20mg:2ml,河南润弘,支,0.75,0.75,1,20mg:2ml,支,A,A,A01,A01,C,2016/12/29 17:00,2016/12/29 11:20,,,4
5768,1500002700,10mg,遂成药业,支,3.77,3.77,1,10mg,支,A,A,A01,A01,C,2017/3/9 17:00,,,,4
5769,1900001400,1g,安徽省亳州,克,0.0657,0.0821,1,1g,克,C,C,A03,A03,E,2015/2/13 9:18,,,,4
5770,1900001400,1g*1000,安徽省亳州,千克,65.7,82.125,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:18,,,,4
5771,1900054000,1g,安徽省亳州,克,0.25,0.3125,1,1g,克,C,C,A03,A03,E,2015/2/13 9:18,2015/7/28 9:47,,,4
5772,1900054000,1g*1000,安徽省亳州,千克,250,312.5,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:18,2015/7/28 9:47,,,4
5773,1900052300,1g,安徽省亳州,克,0.78,0.975,1,1g,克,C,C,A03,A03,E,2015/2/13 9:26,2015/10/2 9:51,,,4
5774,1900052300,1g*1000,安徽省亳州,千克,780,975,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:26,2015/10/2 9:51,,,4
5775,1900011700,1g,安徽省亳州,克,0.143,0.1788,1,1g,克,C,C,A03,A03,E,2015/2/13 9:26,2015/4/9 9:01,,,4
5776,1900011700,1g*1000,安徽省亳州,千克,143,178.75,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:26,2015/4/9 9:01,,,4
5777,1900055200,1g,安徽省亳州,克,0.325,0.4063,1,1g,克,C,C,A03,A03,E,2015/2/13 9:26,2015/2/13 9:35,,,4
5778,1900055200,1g*1000,安徽省亳州,千克,325,406.25,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:26,2015/2/13 9:35,,,4
5779,1900053400,1g,安徽省亳州,克,2.085,2.6063,1,1g,克,C,C,A03,A03,E,2015/2/13 9:26,,,,4
5780,1900053400,1g*1000,安徽省亳州,千克,2085,2606.25,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:26,,,,4
5781,1900057300,1条,安徽省亳州,条,1.77,2.2125,1,1条,条,C,C,A03,A03,E,2015/2/13 9:26,2015/4/14 15:34,,,4
5782,1900052500,1g,江西仁翔药,克,0.042,0.0525,1,1g,克,C,C,A03,A03,E,2015/2/13 9:31,,,,4
5783,1900052500,1g*1000,江西仁翔药,千克,42,52.5,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:31,,,,4
5784,1900005700,1g,江西仁翔药,克,0.05,0.0625,1,1g,克,C,C,A03,A03,E,2015/2/13 9:31,2015/10/14 9:05,,,4
5785,1900005700,1g*1000,江西仁翔药,千克,50,62.5,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:31,2015/10/14 9:05,,,4
5786,1900055200,1g,安徽省亳州,克,1.3,1.625,1,1g,克,C,C,A03,A03,E,2015/2/13 9:35,2015/7/28 9:54,,,4
5787,1900055200,1g*1000,安徽省亳州,千克,1300,1625,1000,1g,克,C,C,A03,A03,E,2015/2/13 9:35,2015/7/28 9:54,,,4
5788,2000870061,1.0g/6g,广东一方,包,1.41,1.833,1,1.0g/6g,包,C,C,A03,A03,E,2015/2/13 10:02,2016/7/12 16:28,,Y,4
5789,101003900,0.5g,广州白云山,瓶,25.67,25.67,1,0.5g,瓶,A,A,A01,A01,C,2016/3/28 17:00,,,,4
5790,1300012100,4mg*100,上海信谊药,盒,8,8,100,4mg,片,A,A,A01,A01,C,2016/5/5 17:00,2016/7/4 17:00,,,4
5791,1300012100,4mg,上海信谊药,片,0.08,0.08,1,4mg,片,A,A,A01,A01,C,2016/5/5 17:00,2016/7/4 17:00,,,4
5792,1900000900,1g,安徽省亳州,克,0.2186,0.2733,1,1g,克,C,C,A03,A03,E,2016/5/16 9:09,2016/10/24 8:28,,,4
5793,1900000900,1g*1000,安徽省亳州,千克,218.6,273.25,1000,1g,克,C,C,A03,A03,E,2016/5/16 9:09,2016/10/24 8:28,,,4
5794,1900011700,1g,安徽省亳州,克,0.2571,0.3214,1,1g,克,C,C,A03,A03,E,2016/5/16 9:13,,,,4
5795,1900011700,1g*1000,安徽省亳州,千克,257.1,321.375,1000,1g,克,C,C,A03,A03,E,2016/5/16 9:13,,,,4
5796,1900051200,1g,安徽省亳州,克,0.354,0.4425,1,1g,克,C,C,A03,A03,E,2016/5/16 9:15,,,,4
5797,1900051200,1g*1000,安徽省亳州,千克,354,442.5,1000,1g,克,C,C,A03,A03,E,2016/5/16 9:15,,,,4
5798,1900031600,1g,江西仁翔药,克,0.045,0.0563,1,1g,克,C,C,A03,A03,E,2016/5/16 9:17,,,,4
5799,1900031600,1g*1000,江西仁翔药,千克,45,56.25,1000,1g,克,C,C,A03,A03,E,2016/5/16 9:17,,,,4
5800,1900015500,1g,安徽省亳州,克,0.0785,0.0981,1,1g,克,C,C,A03,A03,E,2016/5/16 9:21,,,,4
5801,1900015500,1g*1000,安徽省亳州,千克,78.5,98.125,1000,1g,克,C,C,A03,A03,E,2016/5/16 9:21,,,,4
5802,1900056700,1g,安徽省亳州,克,0.0829,0.1036,1,1g,克,C,C,A03,A03,E,2016/5/16 9:26,,,,4
5803,1900056700,1g*1000,安徽省亳州,千克,82.9,103.625,1000,1g,克,C,C,A03,A03,E,2016/5/16 9:26,,,,4
5804,2000870070,25g,安徽广印堂,支,2.29,2.8625,1,25g,支,C,C,A03,A03,E,2016/5/16 9:28,2016/8/29 8:38,,,4
5805,1900010500,1g,安徽省亳州,克,0.3286,0.4108,1,1g,克,C,C,A03,A03,E,2016/5/16 9:32,,,,4
5806,1900010500,1g*1000,安徽省亳州,千克,328.6,410.75,1000,1g,克,C,C,A03,A03,E,2016/5/16 9:32,,,,4
5807,700001800,0.625mg*100,上海信谊药,瓶,5.9,5.9,100,0.625mg,片,A,A,A01,A01,C,2017/1/24 17:00,,,,4
5808,1300004200,0.32g:10ml,北京四环,支,123.48,123.48,1,0.32g:10ml,支,A,A,A01,A01,C,2015/4/17 14:33,,,Y,4
5809,2000830100,0.5g/3g,广东一方,包,0.94,1.175,1,0.5g/3g,包,C,C,A03,A03,E,2016/7/12 16:28,2016/7/15 10:20,,,4
5810,2000830200,0.5g/6g,广东一方,包,0.75,0.9375,1,0.5g/6g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5811,2000830300,2.5g/10g,广东一方,包,3.52,4.4,1,2.5g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5812,2000830500,0.5g/5g,广东一方,包,0.49,0.6125,1,0.5g/5g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5813,2000830700,1.3g/15g,广东一方,包,1,1.25,1,1.3g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5814,2000830800,0.9g/10g,广东一方,包,0.73,0.9125,1,0.9g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5815,2000830900,0.7g/10g,广东一方,包,0.83,1.0375,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5816,2000831000,0.7g/10g,广东一方,包,0.59,0.7375,1,0.7g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5817,2000831300,1.0g/10g,广东一方,包,0.62,0.775,1,1.0g/10g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5818,2000831400,0.8g/15g,广东一方,包,0.78,0.975,1,0.8g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5819,2000831500,1.0g/15g,广东一方,包,0.98,1.225,1,1.0g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5820,2000832200,0.7g/15g,广东一方,包,1.59,1.9875,1,0.7g/15g,包,C,C,A03,A03,E,2016/7/12 16:28,,,,4
5821,1300009100,20mg,广东南国,支,0.73,0.73,1,20mg,支,A,A,A01,A01,C,2015/7/1 8:22,,,,4
5822,1300009600,10mg,南京正大,片,6.26,6.26,1,10mg,片,A,A,A01,A01,C,2016/4/26 10:53,,,Y,4
5823,1300009600,10mg*7,南京正大,盒,43.82,43.82,7,10mg,片,A,A,A01,A01,C,2016/4/26 10:53,,,Y,4
5824,1804007900,0.3g,安徽金蟾,片,8.63,8.63,1,0.3g,片,A,A,A01,A01,C,2016/9/13 15:53,,,Y,4
5825,1804007900,0.3g*20,安徽金蟾,盒,172.6,172.6,20,0.3g,片,A,A,A01,A01,C,2016/9/13 15:53,,,Y,4
5826,1500005500,20ug,深圳万乐,片,4.835,4.835,1,20ug,片,A,A,A01,A01,C,2016/10/25 10:47,,,Y,4
5827,1500005500,20ug*10,深圳万乐,盒,48.35,48.35,10,20ug,片,A,A,A01,A01,C,2016/10/25 10:47,,,Y,4
5828,1900039600,1g,江西仁翔药,克,0.33,0.4125,1,1g,克,C,C,A03,A03,E,2017/1/15 8:24,,,,4
5829,1900039600,1g*1000,江西仁翔药,千克,330,412.5,1000,1g,克,C,C,A03,A03,E,2017/1/15 8:24,,,,4
5830,1500005500,20ug*10,北京泰德,盒,43.74,43.74,10,20ug,片,A,A,A01,A01,C,2015/1/20 16:38,,,Y,4
5831,1500005500,20ug,北京泰德,片,4.374,4.374,1,20ug,片,A,A,A01,A01,C,2015/1/20 16:38,,,Y,4
5832,1801003600,250mg,广西梧州,支,43.2,43.2,1,250mg,支,A,A,A01,A01,C,2015/4/8 9:16,2015/11/3 8:58,,,4
5833,1900057305,1g,亳州市药材,克,4.993,5.742,1,1g,克,C,C,A03,A03,E,2015/5/25 9:01,2016/6/20 10:43,,,4
5834,1900057305,1000g,亳州市药材,千克,4993,5741.95,1,1000g,千克,C,C,A03,A03,E,2015/5/25 9:01,2016/6/20 10:43,,,4
5835,1900008800,1g,安徽省亳州,克,0.05,0.0625,1,1g,克,C,C,A03,A03,E,2015/5/25 10:22,2015/12/30 9:11,,,4
5836,1900008800,1g*1000,安徽省亳州,千克,50,62.5,1000,1g,克,C,C,A03,A03,E,2015/5/25 10:22,2015/12/30 9:11,,,4
5837,1900051200,1g,安徽省亳州,克,0.3143,0.3929,1,1g,克,C,C,A03,A03,E,2015/5/25 10:25,2016/5/16 9:15,,,4
